INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,NUMERATOR,DENOMINATOR,RATE
I00731,RVY,"SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST",15,2485,1
I00731,RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",75,16825,0
I00731,RBN,"ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST",40,7090,1
I00731,RWJ,"STOCKPORT NHS FOUNDATION TRUST",10,6320,0
I00731,RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",20,5205,0
I00731,RMP,"TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST",15,2560,1
I00731,RBA,"TAUNTON AND SOMERSET NHS FOUNDATION TRUST",40,7690,1
I00731,RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",35,5645,1
I00731,RAS,"THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST",15,3180,0
I00731,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",160,27250,1
I00731,RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",10,3855,0
I00731,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",25,4725,1
I00731,RFR,"THE ROTHERHAM NHS FOUNDATION TRUST",30,5495,1
I00731,RDZ,"THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST",70,10490,1
I00731,RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",45,7345,1
I00731,RA9,"TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST",60,3595,2
I00731,RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",70,8800,1
I00731,RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",125,22385,1
I00731,RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",90,19400,0
I00731,RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",200,55240,0
I00731,RA7,"UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST",240,14615,2
I00731,RKB,"UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST",100,13750,1
I00731,RTG,"UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST",80,16115,0
I00731,RWE,"UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST",105,19570,1
I00731,RTX,"UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST",75,5415,1
I00731,RJE,"UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST",130,14325,1
I00731,RK9,"UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST",90,10980,1
I00731,RBK,"WALSALL HEALTHCARE NHS TRUST",15,3570,0
I00731,RWW,"WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST",20,4865,0
I00731,RWG,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",25,7010,0
I00731,RGR,"WEST SUFFOLK NHS FOUNDATION TRUST",*,3520,*
I00731,RYR,"WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST",20,6390,0
I00731,RA3,"WESTON AREA HEALTH NHS TRUST",20,1565,1
I00731,RKE,"WHITTINGTON HEALTH NHS TRUST",*,2180,*
I00731,RBL,"WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST",40,7745,1
I00731,RWP,"WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST",50,8095,1
I00731,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",20,7690,0
I00731,RLQ,"WYE VALLEY NHS TRUST",15,3765,0
I00731,RA4,"YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST",10,3135,0
I00731,RCB,"YORK TEACHING HOSPITAL NHS FOUNDATION TRUST",50,7955,1
