INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,NUMERATOR,DENOMINATOR,RATE
I00731,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,15,3795,0
I00731,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,40,5395,1
I00731,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,30,5180,1
I00731,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,155,17025,1
I00731,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,80,15930,1
I00731,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,60,8030,1
I00731,RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,30,2885,1
I00731,RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,40,8865,0
I00731,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,20,5185,0
I00731,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,70,8035,1
I00731,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,110,9835,1
I00731,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,90,10195,1
I00731,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,35,5915,1
I00731,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,15,4335,0
I00731,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,65,6730,1
I00731,RNZ,SALISBURY NHS FOUNDATION TRUST,15,4225,0
I00731,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,40,6485,1
I00731,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,155,19630,1
I00731,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,25,4165,1
I00731,RH5,SOMERSET NHS FOUNDATION TRUST,30,6615,0
I00731,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,115,13260,1
I00731,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,195,10085,2
I00731,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,15,2895,1
I00731,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,10,1840,1
I00731,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,65,12535,1
I00731,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,25,5195,0
I00731,RWJ,STOCKPORT NHS FOUNDATION TRUST,10,4945,0
I00731,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,10,4095,0
I00731,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,10,2005,0
I00731,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,40,4830,1
I00731,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,10,2265,0
I00731,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,175,22315,1
I00731,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,10,3100,0
I00731,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",20,3425,1
I00731,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,40,4330,1
I00731,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,60,8055,1
I00731,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,50,5860,1
I00731,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,30,4515,1
I00731,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,75,3435,2
I00731,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,45,6720,1
I00731,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,185,64885,0
I00731,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,100,16370,1
I00731,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,190,47975,0
I00731,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,95,12115,1
I00731,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,80,10600,1
I00731,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,60,12300,0
I00731,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,105,16490,1
I00731,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,35,4095,1
I00731,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,95,11450,1
I00731,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,95,10960,1
I00731,RBK,WALSALL HEALTHCARE NHS TRUST,20,2965,1
I00731,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,15,3240,0
I00731,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,20,5565,0
I00731,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,*,2770,*
I00731,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,30,5130,1
I00731,RKE,WHITTINGTON HEALTH NHS TRUST,*,1715,*
I00731,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,30,5260,1
I00731,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,40,6465,1
I00731,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",15,5810,0
I00731,RLQ,WYE VALLEY NHS TRUST,10,2945,0
I00731,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,*,2350,*
I00731,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,40,6220,1
