INDICATOR_CODE,DIAGNOSIS_GROUP,AIC_FULL,SCHWARTZ_FULL,NEG2LOGL_FULL,AIC_INTERCEPT,SCHWARTZ_INTERCEPT,NEG2LOGL_INTERCEPT,LIKELIHOOD_RATIO_CHI_SQUARE,LIKELIHOOD_RATIO_DF,LIKELIHOOD_RATIO_P_VALUE,SCORE_CHI_SQUARE,SCORE_DF,SCORE_P_VALUE,WALD_CHI_SQUARE,WALD_DF,WALD_P_VALUE,PERCENT_CONCORDANT,PERCENT_DISCORDANT,PERCENT_TIED,PAIRS,SOMERS_D,GAMMA,TAU_A,C
I00699,126,25549.4113,25811.3452,25497.4113,30504.1599,30514.2343,30502.1599,5004.7486,25,0,5376.9657,25,0,2232.6305,25,0,83.6489,15.5668,0.7843,520013472,0.6808,0.6862,0.023,0.8404
I00699,127,10732.6917,10989.6348,10680.6917,14776.3953,14786.2777,14774.3953,4093.7036,25,0,6583.0993,25,0,1651.8863,25,0,92.3676,7.2379,0.3944,185426544,0.8513,0.8547,0.0151,0.9256
I00699,128,42522.4979,42794.6744,42470.4979,48715.1033,48725.5717,48713.1033,6242.6055,25,0,6087.849,25,0,4357.8936,25,0,80.4808,19.0823,0.4369,1252604571,0.614,0.6167,0.0228,0.807
I00699,129,26620.5347,26891.4007,26568.5347,32645.7605,32656.1784,32643.7605,6075.2259,25,0,8167.2228,25,0,4089.0452,25,0,86.588,13.1333,0.2787,738367056,0.7345,0.7366,0.0178,0.8673
I00699,130,45951.6849,46226.1894,45899.6849,54576.3252,54586.883,54574.3252,8674.6402,25,0,8758.4216,25,0,3575.5916,25,0,82.7568,16.4313,0.8119,1543364832,0.6633,0.6687,0.0253,0.8316
I00699,131,3112.6443,3326.5383,3060.6443,4074.1943,4082.421,4072.1943,1011.55,25,0,1587.2199,25,0,506.0585,25,0,90.0133,9.7807,0.206,10543428,0.8023,0.804,0.0222,0.9012
I00699,132,21278.5736,21559.9886,21226.5736,25277.9933,25288.817,25275.9933,4049.4197,25,0,8043.8831,25,0,3754.4922,25,0,84.2877,15.2978,0.4145,751714262,0.6899,0.6928,0.0075,0.8449
I00699,133,12560.9846,12794.0837,12508.9846,15118.7765,15127.7419,15116.7765,2607.7919,25,0,3616.5462,25,0,2027.8249,25,0,82.9476,16.7174,0.335,93686556,0.6623,0.6645,0.0371,0.8312
I00699,134,20829.6745,21095.2048,20777.6745,23016.2645,23026.4772,23014.2645,2236.59,25,0,2417.7826,25,0,1495.5142,25,0,77.9914,21.3266,0.6819,411287088,0.5666,0.5705,0.0115,0.7833
I00699,135,3048.729,3287.7429,2996.729,3684.5342,3693.7271,3682.5342,685.8052,25,0,1177.9023,25,0,431.8876,25,0,88.5879,11.0556,0.3565,20324168,0.7753,0.7781,0.006,0.8877
I00699,136,2365.2352,2586.4637,2313.2352,3729.7623,3738.2711,3727.7623,1414.5271,25,0,3525.0474,25,0,641.5919,25,0,95.6334,4.2615,0.1051,11837060,0.9137,0.9147,0.0161,0.9569
I00699,137,11871.646,12116.8138,11819.646,14516.1188,14525.5484,14514.1188,2694.4729,25,0,3082.7893,25,0,1252.8304,25,0,85.8243,13.8007,0.3749,127016994,0.7202,0.7229,0.0216,0.8601
I00699,138,20963.0744,21258.9063,20911.0744,28151.5882,28162.9663,28149.5882,7238.5138,25,0,16243.2385,25,0,4242.9097,25,0,93.2484,6.5942,0.1574,1345865877,0.8665,0.8679,0.0056,0.9333
I00699,139,6250.7382,6464.3046,6198.7382,7246.467,7254.6811,7244.467,1045.7288,25,0,1058.5257,25,0,580.8616,25,0,80.618,18.7521,0.63,21265046,0.6187,0.6226,0.0353,0.8093
I00699,140,56115.2723,56409.1192,56063.2723,72800.8432,72812.145,72798.8432,16735.5709,25,0,21215.605,25,0,8965.6615,25,0,89.308,10.4503,0.2417,3916756100,0.7886,0.7905,0.0173,0.8943
