INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,NUMERATOR,DENOMINATOR,RATE
I00731,RXF,"MID YORKSHIRE HOSPITALS NHS TRUST",47,8070,0.5824
I00731,RD8,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",23,3915,0.5875
I00731,RM1,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",83,14075,0.5897
I00731,RVJ,"NORTH BRISTOL NHS TRUST",44,12952,0.3397
I00731,RNL,"NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST",27,6415,0.4209
I00731,RAP,"NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST",13,1825,0.7123
I00731,RVW,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",24,6781,0.3539
I00731,RGN,"NORTH WEST ANGLIA NHS FOUNDATION TRUST",53,11608,0.4566
I00731,RNS,"NORTHAMPTON GENERAL HOSPITAL NHS TRUST",32,5497,0.5821
I00731,RBZ,"NORTHERN DEVON HEALTHCARE NHS TRUST",24,3789,0.6334
I00731,RJL,"NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST",47,7337,0.6406
I00731,RTF,"NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST",30,7024,0.4271
I00731,RX1,"NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST",134,23332,0.5743
I00731,RTH,"OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",101,23148,0.4363
I00731,RW6,"PENNINE ACUTE HOSPITALS NHS TRUST",73,12589,0.5799
I00731,RK9,"PLYMOUTH HOSPITALS NHS TRUST",97,12061,0.8042
I00731,RD3,"POOLE HOSPITAL NHS FOUNDATION TRUST",21,3530,0.5949
I00731,RHU,"PORTSMOUTH HOSPITALS NHS TRUST",67,13279,0.5046
I00731,RHW,"ROYAL BERKSHIRE NHS FOUNDATION TRUST",10,7089,0.1411
I00731,REF,"ROYAL CORNWALL HOSPITALS NHS TRUST",56,9549,0.5864
I00731,RH8,"ROYAL DEVON AND EXETER NHS FOUNDATION TRUST",117,12067,0.9696
I00731,RAL,"ROYAL FREE LONDON NHS FOUNDATION TRUST",129,14243,0.9057
I00731,RQ6,"ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST",92,9212,0.9987
I00731,RA2,"ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST",41,9893,0.4144
I00731,RD1,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",25,6276,0.3983
I00731,RM3,"SALFORD ROYAL NHS FOUNDATION TRUST",46,8513,0.5404
I00731,RNZ,"SALISBURY NHS FOUNDATION TRUST",25,5278,0.4737
I00731,RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",38,6610,0.5749
I00731,RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",173,25576,0.6764
I00731,RK5,"SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST",19,6055,0.3138
I00731,RXW,"SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",49,5958,0.8224
I00731,RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",121,19398,0.6238
I00731,RE9,"SOUTH TYNESIDE NHS FOUNDATION TRUST",122,1489,8.1934
I00731,RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",18,4414,0.4078
I00731,RAJ,"SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",102,8397,1.2147
I00731,RVY,"SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST",16,3207,0.4989
I00731,RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",109,18010,0.6052
I00731,RBN,"ST HELENS AND KNOWSLEY HOSPITAL SERVICES NHS TRUST",19,7341,0.2588
I00731,RWJ,"STOCKPORT NHS FOUNDATION TRUST",8,7207,0.1110
I00731,RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",17,4822,0.3526
I00731,RMP,"TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST",21,2890,0.7266
I00731,RBA,"TAUNTON AND SOMERSET NHS FOUNDATION TRUST",44,8369,0.5257
I00731,RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",26,5933,0.4382
I00731,RAS,"THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST",11,3005,0.3661
I00731,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",166,29494,0.5628
I00731,RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",16,5273,0.3034
I00731,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",22,5594,0.3933
I00731,RFR,"THE ROTHERHAM NHS FOUNDATION TRUST",28,5759,0.4862
I00731,RDZ,"THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST",72,11493,0.6265
I00731,RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",50,7571,0.6604
I00731,RKE,"THE WHITTINGTON HEALTH NHS TRUST",12,2441,0.4916
I00731,RA9,"TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST",69,4692,1.4706
I00731,RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",54,10609,0.5090
I00731,RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",162,23750,0.6821
I00731,RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",101,19973,0.5057
I00731,RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",120,17572,0.6829
I00731,RA7,"UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST",188,14501,1.2965
I00731,RKB,"UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST",94,14873,0.6320
I00731,RWE,"UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST",114,21656,0.5264
I00731,RTX,"UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST",35,6812,0.5138
I00731,RJE,"UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST",236,16144,1.4618
I00731,RBK,"WALSALL HEALTHCARE NHS TRUST",15,3812,0.3935
I00731,RWW,"WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST",27,5085,0.5310
I00731,RWG,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",28,7655,0.3658
I00731,RGR,"WEST SUFFOLK NHS FOUNDATION TRUST",13,4133,0.3145
I00731,RYR,"WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST",38,8078,0.4704
I00731,RA3,"WESTON AREA HEALTH NHS TRUST",15,1553,0.9659
I00731,RBL,"WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST",43,8737,0.4922
I00731,RWP,"WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST",51,8607,0.5925
I00731,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",15,7692,0.1950
I00731,RLQ,"WYE VALLEY NHS TRUST",20,4836,0.4136
I00731,RA4,"YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST",14,4071,0.3439
I00731,RCB,"YORK TEACHING HOSPITAL NHS FOUNDATION TRUST",60,8890,0.6749
