INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,NUMERATOR,DENOMINATOR,RATE
I01964,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,6100,48366,12.6122
I01964,RNZ,SALISBURY NHS FOUNDATION TRUST,4209,35717,11.7843
I01964,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,8938,67697,13.2029
I01964,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,10184,115632,8.8073
I01964,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,7183,55150,13.0245
I01964,RXW,SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,8448,66858,12.6357
I01964,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,8974,87919,10.2071
I01964,RE9,SOUTH TYNESIDE NHS FOUNDATION TRUST,2865,22892,12.5153
I01964,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,4370,35106,12.448
I01964,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,7898,55404,14.2553
I01964,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,3794,30446,12.4614
I01964,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,10398,88651,11.7291
I01964,RBN,ST HELENS AND KNOWSLEY HOSPITAL SERVICES NHS TRUST,10867,75513,14.3909
I01964,RWJ,STOCKPORT NHS FOUNDATION TRUST,6017,58327,10.316
I01964,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,6712,50578,13.2706
I01964,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,3234,33916,9.5353
I01964,RBA,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,7792,57376,13.5806
I01964,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,10439,74252,14.0589
I01964,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,5675,41575,13.65
I01964,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,9804,101636,9.6462
I01964,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,4605,47352,9.725
I01964,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",7693,47672,16.1374
I01964,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,5239,41546,12.6101
I01964,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,8282,49304,16.7978
I01964,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,7620,68486,11.1264
I01964,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,10459,47833,21.8657
I01964,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,9536,80955,11.7794
I01964,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,8087,70752,11.4301
I01964,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,13930,96763,14.396
I01964,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,10703,67686,15.8127
I01964,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,8661,76634,11.3018
I01964,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,12529,97897,12.7981
I01964,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,19157,156604,12.2328
I01964,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,5426,49209,11.0264
I01964,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,14861,127455,11.6598
I01964,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,11132,73393,15.1677
I01964,RBK,WALSALL HEALTHCARE NHS TRUST,5850,45221,12.9365
I01964,RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,7253,48342,15.0035
I01964,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,6566,61983,10.5932
I01964,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,5018,36926,13.5893
I01964,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,11702,75642,15.4702
I01964,RA3,WESTON AREA HEALTH NHS TRUST,2427,16221,14.9621
I01964,RKE,WHITTINGTON HEALTH NHS TRUST,3291,27696,11.8826
I01964,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,8666,67619,12.8159
I01964,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,8675,71357,12.1572
I01964,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",5759,43381,13.2754
I01964,RLQ,WYE VALLEY NHS TRUST,3778,29083,12.9904
I01964,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,4647,27974,16.6119
I01964,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,10635,86954,12.2306
