INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,NUMERATOR,DENOMINATOR,RATE
I01963,RBK,WALSALL HEALTHCARE NHS TRUST,10,45221,0.0221
I01963,RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,17,48342,0.0352
I01963,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,186,61983,0.3001
I01963,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,85,36926,0.2302
I01963,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,1,75642,0.0013
I01963,RA3,WESTON AREA HEALTH NHS TRUST,35,16221,0.2158
I01963,RKE,WHITTINGTON HEALTH NHS TRUST,27,27696,0.0975
I01963,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,484,67619,0.7158
I01963,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,299,71357,0.419
I01963,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",48,43381,0.1106
I01963,RLQ,WYE VALLEY NHS TRUST,1,29083,0.0034
I01963,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,11,27974,0.0393
I01963,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,126,86954,0.1449
